fname,class,score
1370_150.jpg,1,0.68169862
1370_20.jpg,0,0.49573949
1370_30.jpg,0,0.603272438
1370_40.jpg,0,0.710614383
1370_50.jpg,0,0.699142277
1370_60.jpg,1,0.506935775
1370_70.jpg,1,0.518466651
1370_80.jpg,1,0.602091789
1370_90.jpg,1,0.65335387
1371_0.jpg,1,0.56850934
1371_10.jpg,1,0.494259626
1371_100.jpg,1,0.495681256
1371_110.jpg,1,0.59668678
1371_120.jpg,1,0.568382621
1371_130.jpg,1,0.745078623
1371_140.jpg,1,0.548573256
1371_150.jpg,1,0.599986792
1371_20.jpg,0,0.548887193
1371_30.jpg,1,0.59683156
1371_40.jpg,1,0.579576135
1371_50.jpg,1,0.4986673
1371_60.jpg,0,0.605265081
1371_70.jpg,0,0.620001674
1371_80.jpg,0,0.656049669
1371_90.jpg,0,0.552739441
1372_0.jpg,0,0.669550598
1372_10.jpg,0,0.609955788
1372_100.jpg,0,0.694101512
1372_110.jpg,0,0.70314014
1372_120.jpg,0,0.700701654
1372_130.jpg,0,0.763055921
1372_140.jpg,0,0.57179141
1372_20.jpg,0,0.587107539
1372_30.jpg,0,0.645082355
1372_40.jpg,0,0.690384507
1372_50.jpg,0,0.59804976
1372_60.jpg,0,0.553920805
1372_70.jpg,0,0.586734116
1372_80.jpg,0,0.598648787
1372_90.jpg,0,0.678702056
1373_0.jpg,0,0.828294516
1373_10.jpg,0,0.795255721
1373_100.jpg,0,0.734609783
1373_110.jpg,0,0.755481064
1373_120.jpg,0,0.761507392
1373_130.jpg,0,0.743034422
1373_140.jpg,0,0.71644932
1373_150.jpg,0,0.778249025
1373_20.jpg,0,0.746459186
1373_30.jpg,0,0.667000413
1373_40.jpg,0,0.641501188
1373_50.jpg,0,0.692080319
1373_60.jpg,0,0.809201598
1373_70.jpg,0,0.807699442
1373_80.jpg,0,0.831980228
1373_90.jpg,0,0.716016889
1375_0.jpg,0,0.946355402
1375_10.jpg,0,0.920937002
1375_100.jpg,1,0.724415004
1375_110.jpg,1,0.737784088
1375_120.jpg,1,0.556496263
1375_130.jpg,1,0.679793715
1375_140.jpg,1,0.677157283
1375_150.jpg,1,0.790048838
1375_20.jpg,0,0.783309162
1375_30.jpg,0,0.728303194
1375_40.jpg,0,0.812027574
1375_50.jpg,0,0.908041
1375_60.jpg,0,0.916616857
1375_70.jpg,0,0.870599568
1375_80.jpg,0,0.604418933
1375_90.jpg,1,0.674946189
1377_0.jpg,0,0.858668745
1377_10.jpg,0,0.818143606
1377_100.jpg,0,0.921527922
1377_110.jpg,0,0.904915929
1377_120.jpg,0,0.82763797
1377_20.jpg,0,0.514898241
1377_30.jpg,0,0.662103951
1377_40.jpg,0,0.655376017
1377_50.jpg,0,0.767091095
1377_60.jpg,0,0.772378325
1377_70.jpg,0,0.915334404
1377_80.jpg,0,0.807250321
1377_90.jpg,0,0.921740651
1378_0.jpg,0,0.598733306
1378_10.jpg,0,0.607702255
1378_100.jpg,0,0.619678259
1378_110.jpg,0,0.620580554
1378_120.jpg,0,0.613211572
1378_130.jpg,0,0.706543088
1378_140.jpg,0,0.703072011
1378_150.jpg,0,0.735660434
1378_20.jpg,0,0.636149466
1378_30.jpg,0,0.614308298
1378_40.jpg,0,0.638192534
1378_50.jpg,0,0.621369541
1378_60.jpg,0,0.639130473
1378_70.jpg,0,0.671369851
1378_80.jpg,0,0.650223315
1378_90.jpg,0,0.615079701
137_0.jpg,1,0.797557056
137_10.jpg,1,0.814250112
137_100.jpg,0,0.485366583
137_110.jpg,1,0.557362735
137_120.jpg,1,0.530375004
137_130.jpg,0,0.597194135
137_140.jpg,1,0.486042857
137_150.jpg,1,0.628041744
137_20.jpg,1,0.786311865
137_30.jpg,1,0.71450752
137_40.jpg,1,0.822887897
137_50.jpg,1,0.782464206
137_60.jpg,1,0.609059513
137_70.jpg,1,0.738294244
137_80.jpg,1,0.655156195
137_90.jpg,1,0.522425473
1380_0.jpg,1,0.692003191
1380_10.jpg,1,0.757460654
1380_100.jpg,1,0.687310457
1380_110.jpg,1,0.760302424
1380_120.jpg,1,0.72666347
1380_130.jpg,1,0.506664574
1380_140.jpg,0,0.557799757
1380_20.jpg,1,0.504898131
1380_30.jpg,1,0.573699594
1380_40.jpg,1,0.569049537
1380_50.jpg,1,0.561763763
1380_60.jpg,1,0.535690665
1380_70.jpg,1,0.500759304
1380_80.jpg,1,0.546123266
1380_90.jpg,1,0.651955068
1383_0.jpg,1,0.703042269
1383_10.jpg,1,0.628382206
1383_100.jpg,1,0.699840665
1383_110.jpg,1,0.772667229
1383_120.jpg,1,0.683654964
1383_130.jpg,1,0.671899438
1383_140.jpg,1,0.748553753
1383_150.jpg,1,0.771958292
1383_20.jpg,1,0.713279188
1383_30.jpg,1,0.624181807
1383_40.jpg,1,0.761005819
1383_50.jpg,1,0.636344612
1383_60.jpg,1,0.675219059
1383_70.jpg,1,0.769988358
1383_80.jpg,1,0.681974947
1383_90.jpg,1,0.744176328
1384_0.jpg,0,0.61864686
1384_10.jpg,0,0.568522751
1384_100.jpg,0,0.606749237
1384_110.jpg,0,0.627889097
1384_120.jpg,0,0.639891744
1384_130.jpg,0,0.58198756
1384_140.jpg,0,0.630733013
1384_150.jpg,0,0.659217894
1384_20.jpg,0,0.661200941
1384_30.jpg,0,0.605379283
1384_40.jpg,0,0.584403038
1384_50.jpg,0,0.64978075
1384_60.jpg,0,0.524861813
1384_70.jpg,0,0.544299841
1384_80.jpg,0,0.569054961
1384_90.jpg,0,0.651446462
138_0.jpg,1,0.742127299
138_10.jpg,1,0.808861375
138_100.jpg,1,0.73684895
138_110.jpg,1,0.720931232
138_120.jpg,1,0.744573593
138_130.jpg,1,0.782377064
138_140.jpg,1,0.796628475
138_150.jpg,1,0.796436667
138_20.jpg,1,0.852938533
138_30.jpg,1,0.823969543
138_40.jpg,1,0.701638997
138_50.jpg,1,0.758752823
138_60.jpg,1,0.773306072
138_70.jpg,1,0.845876753
138_80.jpg,1,0.827932
138_90.jpg,1,0.769086838
1390_0.jpg,1,0.527730703
1390_10.jpg,1,0.562293053
1390_100.jpg,1,0.54241693
1390_110.jpg,0,0.501638412
1390_120.jpg,1,0.572669506
1390_130.jpg,1,0.576569855
1390_140.jpg,1,0.563332558
1390_150.jpg,1,0.558997691
1390_20.jpg,1,0.528722465
1390_30.jpg,1,0.537473321
1390_40.jpg,1,0.611591041
1390_50.jpg,1,0.603958666
1390_60.jpg,1,0.6370399
1390_70.jpg,1,0.616219103
1390_80.jpg,1,0.596529245
1390_90.jpg,1,0.603238225
1395_0.jpg,0,0.815836906
1395_10.jpg,0,0.686623514
1395_100.jpg,0,0.766596556
1395_110.jpg,0,0.744057477
1395_120.jpg,0,0.621116281
1395_130.jpg,0,0.532956243
1395_140.jpg,0,0.632819295
1395_150.jpg,0,0.530101538
1395_20.jpg,0,0.844918013
1395_30.jpg,0,0.76439327
1395_40.jpg,0,0.788321197
1395_50.jpg,0,0.656153858
1395_60.jpg,0,0.712119222
1395_70.jpg,0,0.763701141
1395_80.jpg,0,0.731623888
1395_90.jpg,0,0.689903438
13_0.jpg,1,0.599386394
13_10.jpg,0,0.562269449
13_100.jpg,1,0.861117423
13_110.jpg,1,0.889440536
13_120.jpg,1,0.880596936
13_130.jpg,1,0.822923541
13_140.jpg,1,0.751174152
13_20.jpg,0,0.608161449
13_30.jpg,0,0.641509771
13_40.jpg,0,0.63190496
13_50.jpg,0,0.542093337
13_60.jpg,0,0.512807131
13_70.jpg,1,0.596451044
13_80.jpg,1,0.787094593
13_90.jpg,1,0.775402427
1400_0.jpg,0,0.626512408
1400_10.jpg,1,0.531613767
1400_100.jpg,0,0.496380836
1400_110.jpg,1,0.545336187
1400_120.jpg,1,0.584551096
1400_130.jpg,1,0.542984605
1400_140.jpg,1,0.541869223
1400_150.jpg,1,0.65829134
1400_20.jpg,0,0.489936173
1400_30.jpg,1,0.546503484
1400_40.jpg,0,0.543334126
1400_50.jpg,0,0.574269176
1400_60.jpg,0,0.575083315
1400_70.jpg,1,0.510265648
1400_80.jpg,0,0.523456573
1400_90.jpg,1,0.554888844
1401_0.jpg,1,0.554888844
1401_10.jpg,1,0.554888844
1401_100.jpg,1,0.554888844
1401_110.jpg,1,0.554888844
1401_120.jpg,1,0.554888844
1401_130.jpg,1,0.554888844
1401_140.jpg,1,0.554888844
1401_20.jpg,1,0.554888844
1401_30.jpg,1,0.554888844
1401_40.jpg,1,0.554888844
1401_50.jpg,1,0.554888844
1401_60.jpg,1,0.554888844
1401_70.jpg,1,0.554888844
1401_80.jpg,1,0.554888844
1401_90.jpg,1,0.554888844
1403_0.jpg,1,0.743892968
1403_10.jpg,1,0.664411068
1403_100.jpg,1,0.884408891
1403_110.jpg,1,0.733283043
1403_120.jpg,1,0.930110812
1403_130.jpg,1,0.88563472
1403_140.jpg,1,0.853376806
1403_20.jpg,1,0.886630893
1403_30.jpg,1,0.85670054
1403_40.jpg,1,0.927505553
1403_50.jpg,1,0.875192761
1403_60.jpg,1,0.771587074
1403_70.jpg,1,0.759337068
1403_80.jpg,1,0.810517907
1403_90.jpg,1,0.935996473
1404_0.jpg,1,0.484613478
1404_10.jpg,1,0.51627934
1404_100.jpg,1,0.527502656
1404_110.jpg,1,0.518729925
1404_120.jpg,1,0.491487294
1404_130.jpg,1,0.51238209
1404_140.jpg,1,0.536883414
1404_150.jpg,1,0.511087358
1404_20.jpg,1,0.58496964
1404_30.jpg,1,0.587504625
1404_40.jpg,1,0.516803384
1404_50.jpg,1,0.505138874
1404_60.jpg,1,0.502432585
1404_70.jpg,1,0.489755005
1404_80.jpg,0,0.505882442
1404_90.jpg,0,0.500219047
1409_0.jpg,0,0.504120052
1409_10.jpg,1,0.500100374
1409_100.jpg,0,0.522651494
1409_110.jpg,1,0.548529923
1409_120.jpg,0,0.515156269
1409_130.jpg,0,0.570958734
1409_140.jpg,0,0.602234364
1409_150.jpg,0,0.63817066
1409_20.jpg,0,0.486925542
1409_30.jpg,0,0.559496164
1409_40.jpg,0,0.530069947
1409_50.jpg,1,0.574329734
1409_60.jpg,1,0.57524848
1409_70.jpg,1,0.529033184
1409_80.jpg,1,0.487875998
1409_90.jpg,0,0.573507071
1410_0.jpg,1,0.528226197
1410_10.jpg,0,0.653241515
1410_100.jpg,0,0.650324047
1410_110.jpg,0,0.62698251
1410_120.jpg,1,0.674448907
1410_130.jpg,1,0.712680995
1410_140.jpg,1,0.631588578
1410_150.jpg,1,0.653124332
1410_160.jpg,1,0.562337816
1410_20.jpg,0,0.685418129
1410_30.jpg,0,0.629395187
1410_40.jpg,0,0.61833638
1410_50.jpg,0,0.647394657
1410_60.jpg,1,0.537649691
1410_70.jpg,1,0.663997054
1410_80.jpg,0,0.573624372
1410_90.jpg,0,0.61303246
1411_0.jpg,1,0.614020467
1411_10.jpg,1,0.793068707
1411_100.jpg,1,0.90117836
1411_110.jpg,1,0.874478638
1411_120.jpg,1,0.851468861
1411_130.jpg,1,0.919234753
1411_140.jpg,1,0.944863081
1411_20.jpg,1,0.799604475
1411_30.jpg,1,0.859713912
1411_40.jpg,1,0.898166537
1411_50.jpg,1,0.89623028
1411_60.jpg,1,0.891793549
1411_70.jpg,1,0.870088518
1411_80.jpg,1,0.886886597
1411_90.jpg,1,0.864682794
1412_0.jpg,1,0.875696242
1412_10.jpg,1,0.911611199
1412_100.jpg,0,0.614434421
1412_110.jpg,1,0.819130898
1412_120.jpg,1,0.803870797
1412_130.jpg,1,0.891282856
1412_140.jpg,1,0.888320327
1412_20.jpg,1,0.848524213
1412_30.jpg,1,0.705792844
1412_40.jpg,1,0.662287414
1412_50.jpg,1,0.515358627
1412_60.jpg,1,0.802337587
1412_70.jpg,1,0.767586172
1412_80.jpg,0,0.53762722
1412_90.jpg,0,0.614832878
1413_0.jpg,1,0.995001018
1413_10.jpg,1,0.992488503
1413_100.jpg,1,0.949876606
1413_110.jpg,1,0.984056354
1413_120.jpg,1,0.961966455
1413_130.jpg,1,0.963549078
1413_140.jpg,1,0.960314214
1413_20.jpg,1,0.994058013
1413_30.jpg,1,0.992745101
1413_40.jpg,1,0.994233668
1413_50.jpg,1,0.993611634
1413_60.jpg,1,0.968559444
1413_70.jpg,1,0.963870883
1413_80.jpg,1,0.95929116
1413_90.jpg,1,0.938545585
1415_0.jpg,0,0.812538147
1415_10.jpg,0,0.768285811
1415_100.jpg,0,0.814568877
1415_110.jpg,0,0.83085537
1415_120.jpg,0,0.824687421
1415_130.jpg,0,0.833371282
1415_140.jpg,0,0.891500831
1415_20.jpg,0,0.736830831
1415_30.jpg,0,0.863741398
1415_40.jpg,0,0.908578694
1415_50.jpg,0,0.869218051
1415_60.jpg,0,0.874631822
1415_70.jpg,0,0.872976363
1415_80.jpg,0,0.88141644
1415_90.jpg,0,0.865445316
1416_0.jpg,1,0.858354926
1416_10.jpg,1,0.82966429
1416_100.jpg,1,0.874146402
1416_110.jpg,1,0.872094154
1416_120.jpg,1,0.867470026
1416_130.jpg,1,0.895629823
1416_140.jpg,1,0.914608419
1416_150.jpg,1,0.888148963
1416_20.jpg,1,0.830115914
1416_30.jpg,1,0.849569261
1416_40.jpg,1,0.847170115
1416_50.jpg,1,0.861552894
1416_60.jpg,1,0.859780788
1416_70.jpg,1,0.866792023
1416_80.jpg,1,0.859318435
1416_90.jpg,1,0.871802926
1417_0.jpg,0,0.585626006
1417_10.jpg,1,0.700266242
1417_100.jpg,1,0.557776988
1417_110.jpg,1,0.625309944
1417_120.jpg,1,0.751625419
1417_130.jpg,1,0.705470502
1417_140.jpg,1,0.755626082
1417_150.jpg,1,0.733231485
1417_20.jpg,1,0.685180485
1417_30.jpg,0,0.614203453
1417_40.jpg,0,0.641442835
1417_50.jpg,0,0.600010633
1417_60.jpg,1,0.580954015
1417_70.jpg,1,0.796572983
1417_80.jpg,1,0.730745971
1417_90.jpg,1,0.61168021
1418_0.jpg,0,0.703084528
1418_10.jpg,0,0.545307755
1418_100.jpg,0,0.59847784
1418_110.jpg,0,0.591093302
1418_120.jpg,0,0.830629587
1418_130.jpg,0,0.800162852
1418_140.jpg,0,0.795599461
1418_20.jpg,0,0.566778898
1418_30.jpg,0,0.657920599
1418_40.jpg,0,0.805460155
1418_50.jpg,0,0.790146351
1418_60.jpg,0,0.878745854
1418_70.jpg,0,0.780771196
1418_80.jpg,0,0.821396589
1418_90.jpg,0,0.791015267
1419_0.jpg,1,0.671748161
1419_10.jpg,1,0.721956968
1419_100.jpg,1,0.561397076
1419_110.jpg,1,0.48737511
1419_120.jpg,1,0.531568348
1419_130.jpg,1,0.575973272
1419_140.jpg,1,0.667995334
1419_150.jpg,1,0.652784169
1419_20.jpg,1,0.734510124
1419_30.jpg,1,0.613383055
1419_40.jpg,1,0.744510591
1419_50.jpg,1,0.653441012
1419_60.jpg,1,0.644936919
1419_70.jpg,1,0.625829697
1419_80.jpg,1,0.629037738
1419_90.jpg,1,0.574678838
141_0.jpg,0,0.645391345
141_10.jpg,0,0.535874844
141_100.jpg,0,0.685023308
141_110.jpg,0,0.641877353
141_120.jpg,0,0.68268609
141_130.jpg,0,0.665582001
141_140.jpg,0,0.676218629
141_20.jpg,0,0.626121759
141_30.jpg,0,0.735899091
141_40.jpg,0,0.68022275
141_50.jpg,0,0.713067412
141_60.jpg,0,0.688317597
141_70.jpg,0,0.706206679
141_80.jpg,0,0.695916235
141_90.jpg,0,0.676361322
1420_0.jpg,1,0.778570771
1420_10.jpg,1,0.711772263
1420_100.jpg,1,0.640075386
1420_110.jpg,1,0.548713267
1420_120.jpg,1,0.660903394
1420_20.jpg,1,0.667265356
1420_30.jpg,1,0.67233187
1420_40.jpg,1,0.745072544
1420_50.jpg,1,0.698790967
1420_60.jpg,1,0.727771163
1420_70.jpg,1,0.667088151
1420_80.jpg,1,0.645454466
1420_90.jpg,1,0.63886559
1422_0.jpg,1,0.544106007
1422_10.jpg,1,0.670013607
1422_100.jpg,0,0.545733035
1422_110.jpg,1,0.672704756
1422_120.jpg,1,0.643728852
1422_130.jpg,0,0.497317821
1422_140.jpg,1,0.618473649
1422_150.jpg,1,0.698426366
1422_20.jpg,0,0.545152366
1422_30.jpg,0,0.603668392
1422_40.jpg,0,0.578026474
1422_50.jpg,0,0.500385046
1422_60.jpg,0,0.646053612
1422_70.jpg,0,0.622268856
1422_80.jpg,0,0.767953932
1422_90.jpg,0,0.535203457
1424_0.jpg,0,0.912281096
1424_10.jpg,0,0.896353841
1424_100.jpg,0,0.915768981
1424_110.jpg,0,0.902136385
1424_120.jpg,0,0.889784098
1424_130.jpg,0,0.88806361
1424_140.jpg,0,0.90819031
1424_150.jpg,0,0.854933381
1424_20.jpg,0,0.899104118
1424_30.jpg,0,0.892365813
1424_40.jpg,0,0.907226801
1424_50.jpg,0,0.888606787
1424_60.jpg,0,0.91507864
1424_70.jpg,0,0.893914282
1424_80.jpg,0,0.866583169
1424_90.jpg,0,0.916343629
1425_0.jpg,0,0.603347659
1425_10.jpg,0,0.669131756
1425_100.jpg,1,0.880668223
1425_110.jpg,0,0.937883079
1425_120.jpg,0,0.606132627
1425_130.jpg,0,0.885749519
1425_140.jpg,0,0.908780277
1425_150.jpg,0,0.906279683
1425_20.jpg,1,0.586741209
1425_30.jpg,0,0.516874671
1425_40.jpg,1,0.550971925
1425_50.jpg,1,0.552754819
1425_60.jpg,1,0.782409132
1425_70.jpg,0,0.658297241
1425_80.jpg,0,0.754809976
1425_90.jpg,1,0.665587425
1427_0.jpg,1,0.799948573
1427_10.jpg,1,0.765272856
1427_100.jpg,1,0.870524228
1427_110.jpg,1,0.881012857
1427_120.jpg,1,0.880356312
1427_130.jpg,1,0.862522185
1427_140.jpg,1,0.846408367
1427_20.jpg,1,0.702489913
1427_30.jpg,1,0.715530515
1427_40.jpg,1,0.834350824
1427_50.jpg,1,0.802782238
1427_60.jpg,1,0.804182231
1427_70.jpg,1,0.836822689
1427_80.jpg,1,0.751068711
1427_90.jpg,1,0.849314749
1428_0.jpg,0,0.752322853
1428_10.jpg,0,0.81102401
1428_100.jpg,0,0.662090659
1428_110.jpg,0,0.772697985
1428_120.jpg,0,0.775754333
1428_130.jpg,1,0.61868912
1428_140.jpg,0,0.751761138
1428_20.jpg,0,0.895040512
1428_30.jpg,0,0.650222242
1428_40.jpg,1,0.573015571
1428_50.jpg,1,0.997799575
1428_60.jpg,1,0.997510672
1428_70.jpg,0,0.692367375
1428_80.jpg,0,0.619480014
1428_90.jpg,0,0.692679644
142_0.jpg,1,0.600596726
142_10.jpg,1,0.517347157
142_100.jpg,1,0.554886401
142_110.jpg,1,0.587165475
142_120.jpg,1,0.570520401
142_130.jpg,1,0.542990863
142_140.jpg,1,0.590898275
142_150.jpg,0,0.525012612
142_20.jpg,1,0.591602623
142_30.jpg,1,0.585675418
142_40.jpg,0,0.54461199
142_50.jpg,1,0.608646929
142_60.jpg,1,0.623984873
142_70.jpg,1,0.622226715
142_80.jpg,1,0.649678469
142_90.jpg,1,0.665749073
1431_0.jpg,1,0.665749073
1431_10.jpg,1,0.665749073
1431_100.jpg,1,0.665749073
1431_110.jpg,1,0.665749073
1431_120.jpg,1,0.665749073
1431_130.jpg,1,0.665749073
1431_20.jpg,1,0.665749073
1431_30.jpg,1,0.665749073
1431_40.jpg,1,0.665749073
1431_50.jpg,1,0.665749073
1431_60.jpg,1,0.665749073
1431_70.jpg,1,0.665749073
1431_80.jpg,1,0.569545507
1431_90.jpg,1,0.698030293
1432_0.jpg,0,0.761360109
1432_10.jpg,0,0.833137751
1432_100.jpg,0,0.713044167
1432_110.jpg,0,0.77227664
1432_120.jpg,0,0.690089405
1432_130.jpg,0,0.784921348
1432_140.jpg,0,0.694017887
1432_150.jpg,0,0.726023674
1432_20.jpg,0,0.773270726
1432_30.jpg,0,0.742655098
1432_40.jpg,0,0.792602599
1432_50.jpg,0,0.77438587
1432_60.jpg,0,0.75414753
1432_70.jpg,0,0.771496296
1432_80.jpg,0,0.777844846
1432_90.jpg,0,0.742092192
1433_0.jpg,1,0.667863429
1433_10.jpg,1,0.574559927
1433_100.jpg,1,0.898659766
1433_110.jpg,1,0.853298724
1433_120.jpg,1,0.894446433
1433_130.jpg,1,0.878093302
1433_140.jpg,1,0.850465238
1433_150.jpg,1,0.874496818
1433_20.jpg,1,0.549111068
1433_30.jpg,1,0.599716902
1433_40.jpg,1,0.635040045
1433_50.jpg,1,0.60021019
1433_60.jpg,1,0.647686064
1433_70.jpg,1,0.634500623
1433_80.jpg,1,0.548983097
1433_90.jpg,1,0.873428941
1434_0.jpg,1,0.490926296
1434_10.jpg,0,0.642384112
1434_100.jpg,0,0.540852547
1434_110.jpg,1,0.671700358
1434_120.jpg,1,0.565743506
1434_130.jpg,1,0.620354652
1434_140.jpg,1,0.517729104
1434_150.jpg,1,0.589761078
1434_20.jpg,0,0.822556794
1434_30.jpg,0,0.771353364
1434_40.jpg,0,0.782619596
1434_50.jpg,1,0.630639493
1434_60.jpg,1,0.786828041
1434_70.jpg,1,0.838050008
1434_80.jpg,1,0.829327524
1434_90.jpg,0,0.507390738
1435_0.jpg,0,0.762610853
1435_10.jpg,0,0.600635827
1435_100.jpg,0,0.561307371
1435_110.jpg,0,0.73925513
1435_120.jpg,0,0.862358153
1435_130.jpg,0,0.822190046
1435_140.jpg,0,0.826664865
1435_150.jpg,0,0.80277735
1435_20.jpg,0,0.817293406
1435_30.jpg,0,0.85812968
1435_40.jpg,0,0.844334722
1435_50.jpg,0,0.868157089
1435_60.jpg,0,0.806127906
1435_70.jpg,0,0.806487203
1435_80.jpg,0,0.815891802
1435_90.jpg,0,0.770497918
1436_0.jpg,0,0.632579684
1436_10.jpg,0,0.636545181
1436_100.jpg,0,0.626705825
1436_110.jpg,0,0.547348976
1436_120.jpg,0,0.620936751
1436_130.jpg,0,0.647116423
1436_140.jpg,1,0.521924078
1436_150.jpg,0,0.487519681
1436_160.jpg,1,0.508019567
1436_20.jpg,0,0.605206609
1436_30.jpg,0,0.596846759
1436_40.jpg,0,0.583486199
1436_50.jpg,0,0.623929203
1436_60.jpg,0,0.643109441
1436_70.jpg,0,0.666391373
1436_80.jpg,0,0.535576284
1436_90.jpg,0,0.643135846
1437_0.jpg,1,0.873049855
1437_10.jpg,1,0.84226048
1437_100.jpg,1,0.96676594
1437_110.jpg,1,0.973150074
1437_120.jpg,1,0.94732964
1437_130.jpg,1,0.970798552
1437_140.jpg,1,0.959817171
1437_150.jpg,1,0.964417219
1437_160.jpg,1,0.924206138
1437_20.jpg,1,0.906430662
1437_30.jpg,1,0.928504765
1437_40.jpg,1,0.941564381
1437_50.jpg,1,0.940737367
1437_60.jpg,1,0.933872938
1437_70.jpg,1,0.895996988
1437_80.jpg,1,0.925506413
1437_90.jpg,1,0.937519014
1438_0.jpg,1,0.649947643
1438_10.jpg,1,0.70312047
1438_100.jpg,1,0.767035306
1438_110.jpg,1,0.753988504
1438_120.jpg,1,0.738921881
1438_130.jpg,1,0.742117405
1438_140.jpg,1,0.757872522
1438_150.jpg,1,0.675976098
1438_20.jpg,1,0.745638788
1438_30.jpg,1,0.802708805
1438_40.jpg,1,0.759965003
1438_50.jpg,1,0.689594388
1438_60.jpg,1,0.617011368
1438_70.jpg,1,0.686878383
1438_80.jpg,1,0.745055735
1438_90.jpg,1,0.719630122
143_0.jpg,1,0.695322335
143_10.jpg,1,0.71994108
143_100.jpg,1,0.675593376
143_110.jpg,1,0.643741071
143_120.jpg,1,0.651377022
143_130.jpg,1,0.648561776
143_140.jpg,1,0.66808629
143_150.jpg,1,0.683917582
143_20.jpg,1,0.703762174
143_30.jpg,1,0.67078799
143_40.jpg,1,0.698782086
143_50.jpg,1,0.698751509
143_60.jpg,1,0.702063918
143_70.jpg,1,0.641252041
143_80.jpg,1,0.694671512
143_90.jpg,1,0.68884474
1441_0.jpg,0,0.85152638
1441_10.jpg,0,0.678902268
1441_100.jpg,0,0.89721936
1441_110.jpg,0,0.877103746
1441_120.jpg,0,0.848729372
1441_130.jpg,0,0.857482493
1441_140.jpg,0,0.813063741
1441_20.jpg,0,0.790364683
1441_30.jpg,0,0.902658522
1441_40.jpg,0,0.911284626
1441_50.jpg,0,0.85723871
1441_60.jpg,0,0.884005845
1441_70.jpg,0,0.884753406
1441_80.jpg,0,0.893557787
1441_90.jpg,0,0.896556079
1443_0.jpg,1,0.899638653
1443_10.jpg,1,0.935951948
1443_100.jpg,1,0.885341942
1443_110.jpg,1,0.87854284
1443_120.jpg,1,0.866487265
1443_130.jpg,1,0.927987993
1443_140.jpg,1,0.927586615
1443_150.jpg,1,0.891345084
1443_160.jpg,1,0.927868247
1443_20.jpg,1,0.944785535
1443_30.jpg,1,0.930652857
1443_40.jpg,1,0.941017032
1443_50.jpg,1,0.907842755
1443_60.jpg,1,0.87348175
1443_70.jpg,1,0.800955892
1443_80.jpg,1,0.87744385
1443_90.jpg,1,0.879293978
1445_0.jpg,1,0.603397369
1445_10.jpg,1,0.583653212
1445_100.jpg,1,0.678741932
1445_110.jpg,1,0.575701237
1445_120.jpg,1,0.577769995
1445_130.jpg,1,0.517282128
1445_140.jpg,0,0.491824448
1445_20.jpg,1,0.533454418
1445_30.jpg,1,0.561677217
1445_40.jpg,1,0.644948542
1445_50.jpg,1,0.504417241
1445_60.jpg,1,0.509174109
1445_70.jpg,1,0.597694814
1445_80.jpg,1,0.564627767
1445_90.jpg,1,0.527562857
1446_0.jpg,1,0.527562857
1446_10.jpg,1,0.527562857
1448_0.jpg,1,0.81831646
1448_10.jpg,1,0.795666099
1448_100.jpg,1,0.781584024
1448_110.jpg,1,0.815067828
1448_120.jpg,1,0.831919074
1448_130.jpg,1,0.825537443
1448_140.jpg,1,0.789019167
1448_150.jpg,1,0.740663886
1448_160.jpg,1,0.746273696
1448_170.jpg,1,0.798945665
1448_180.jpg,1,0.779860735
1448_190.jpg,1,0.794858098
1448_20.jpg,1,0.849115074
1448_200.jpg,1,0.792927921
1448_210.jpg,1,0.820965886
1448_220.jpg,1,0.833426178
1448_230.jpg,1,0.850968719
1448_240.jpg,1,0.820331693
1448_250.jpg,1,0.817255497
1448_260.jpg,1,0.806848228
1448_270.jpg,1,0.805144489
1448_280.jpg,1,0.768718541
1448_290.jpg,1,0.761723816
1448_30.jpg,1,0.787632406
1448_40.jpg,1,0.816127419
1448_50.jpg,1,0.784214854
1448_60.jpg,1,0.799341142
1448_70.jpg,1,0.832687259
1448_80.jpg,1,0.814102292
1448_90.jpg,1,0.776116133
1449_0.jpg,0,0.721878767
1449_10.jpg,0,0.622306824
1449_100.jpg,0,0.662780344
1449_110.jpg,0,0.610783517
1449_120.jpg,0,0.7035743
1449_130.jpg,0,0.786991596
1449_140.jpg,0,0.665025711
1449_20.jpg,0,0.717983186
1449_30.jpg,0,0.670256138
1449_40.jpg,0,0.615344763
1449_50.jpg,0,0.646513879
1449_60.jpg,0,0.595759273
1449_70.jpg,0,0.676007271
1449_80.jpg,0,0.681885242
1449_90.jpg,0,0.633767247
144_0.jpg,0,0.663588941
144_10.jpg,0,0.647441566
144_100.jpg,0,0.688958943
144_110.jpg,0,0.646774948
144_120.jpg,0,0.669029474
144_130.jpg,0,0.703636587
144_140.jpg,0,0.604831457
144_150.jpg,0,0.631557524
144_20.jpg,0,0.66731596
144_30.jpg,0,0.683688343
144_40.jpg,0,0.680945635
144_50.jpg,0,0.694295824
144_60.jpg,0,0.664260805
144_70.jpg,0,0.659071445
144_80.jpg,0,0.670810342
144_90.jpg,0,0.672135115
1450_0.jpg,1,0.542936623
1450_10.jpg,1,0.52050072
1450_100.jpg,1,0.591169238
1450_110.jpg,1,0.484431803
1450_120.jpg,1,0.628358483
1450_130.jpg,1,0.646149755
1450_140.jpg,1,0.498388976
1450_150.jpg,1,0.552883923
